AREA,SUB AREA,AGE GROUP,SEASON,WEEK,PERCENT P&I,NUM INFLUENZA DEATHS,NUM PNEUMONIA DEATHS,TOTAL DEATHS,PERCENT COMPLETE
State,Alaska,All,2019-20,10,2.4,0,2,82,> 100%
State,Alaska,All,2019-20,11,7.4,0,7,94,> 100%
State,Alaska,All,2019-20,12,13.4,1,8,67,82.4%
State,Alaska,All,2019-20,13,12.1,1,10,91,> 100%
State,Alaska,All,2019-20,14,8,0,8,100,> 100%
State,Alaska,All,2019-20,15,4.8,0,4,83,> 100%
State,Alaska,All,2019-20,16,3.6,0,3,84,> 100%
State,Alaska,All,2019-20,17,5.8,0,4,69,84.9%
State,Alaska,All,2019-20,18,3.5,0,3,86,> 100%
State,Alaska,All,2019-20,19,1.1,0,1,94,> 100%
State,Alaska,All,2019-20,20,8.3,0,7,84,> 100%
State,Alaska,All,2019-20,21,1.2,0,1,83,> 100%
State,Alaska,All,2019-20,22,2,0,2,101,> 100%
State,Alaska,All,2019-20,23,5.2,0,4,77,94.7%
State,Alaska,All,2019-20,24,4.8,0,4,83,> 100%
State,Alaska,All,2019-20,25,2.6,0,2,77,94.7%
State,Alaska,All,2019-20,26,1.4,0,1,74,91%
State,Alaska,All,2019-20,27,0,0,0,68,83.6%
State,Alaska,All,2019-20,28,3,0,2,67,82.4%
State,Alaska,All,2019-20,29,5.7,0,3,53,65.2%
State,Alaska,All,2019-20,30,0,0,0,31,38.1%
State,Alaska,All,2019-20,31,,Insufficient Data,Insufficient Data,Insufficient Data,< 20%
State,Arizona,All,2019-20,40,4.7,0,52,"1,110",> 100%
State,Arizona,All,2019-20,41,4.7,2,50,"1,114",> 100%
State,Arizona,All,2019-20,42,4.7,2,51,"1,139",> 100%
State,Arizona,All,2019-20,43,5.3,1,53,"1,012",97.7%
State,Arizona,All,2019-20,44,5.6,1,63,"1,133",> 100%
State,Arizona,All,2019-20,45,4.9,0,61,"1,246",> 100%
State,Arizona,All,2019-20,46,6.2,0,73,"1,176",> 100%
State,Arizona,All,2019-20,47,5.4,1,63,"1,191",> 100%
State,Arizona,All,2019-20,48,5.1,2,55,"1,114",> 100%
State,Arizona,All,2019-20,49,5,5,55,"1,192",> 100%
State,Arizona,All,2019-20,50,7.4,3,83,"1,165",> 100%
State,Arizona,All,2019-20,51,5.6,3,62,"1,151",> 100%
State,Arizona,All,2019-20,52,5,0,60,"1,205",> 100%
State,Arizona,All,2019-20,1,6.7,4,82,"1,277",> 100%
State,Arizona,All,2019-20,2,7,8,86,"1,351",> 100%
State,Arizona,All,2019-20,3,5.9,8,67,"1,262",> 100%
State,Arizona,All,2019-20,4,8.2,11,91,"1,239",> 100%
State,Arizona,All,2019-20,5,6.7,12,71,"1,246",> 100%
State,Arizona,All,2019-20,6,7.2,10,78,"1,225",> 100%
State,Arizona,All,2019-20,7,8.3,15,90,"1,272",> 100%
State,Arizona,All,2019-20,8,6.9,11,78,"1,281",> 100%
State,Arizona,All,2019-20,9,6.7,13,75,"1,311",> 100%
State,Arizona,All,2019-20,10,6.4,14,71,"1,334",> 100%
State,Arizona,All,2019-20,11,6.7,10,77,"1,289",> 100%
State,Arizona,All,2019-20,12,8.5,7,99,"1,253",> 100%
State,Arizona,All,2019-20,13,9.6,4,118,"1,276",> 100%
State,Arizona,All,2019-20,14,9.8,4,125,"1,321",> 100%
State,Arizona,All,2019-20,15,10.9,3,146,"1,372",> 100%
State,Arizona,All,2019-20,16,8.9,1,114,"1,287",> 100%
State,Arizona,All,2019-20,17,8.8,1,119,"1,369",> 100%
State,Arizona,All,2019-20,18,9.4,0,130,"1,377",> 100%
State,Arizona,All,2019-20,19,9.8,0,136,"1,393",> 100%
State,Arizona,All,2019-20,20,9.8,0,126,"1,292",> 100%
State,Arizona,All,2019-20,21,9,0,112,"1,242",> 100%
State,Arizona,All,2019-20,22,9.4,1,120,"1,287",> 100%
State,Arizona,All,2019-20,23,10,0,137,"1,376",> 100%
State,Arizona,All,2019-20,24,11,0,160,"1,449",> 100%
State,Arizona,All,2019-20,25,11,1,167,"1,521",> 100%
State,Arizona,All,2019-20,26,12.2,1,191,"1,570",> 100%
State,Arizona,All,2019-20,27,15.4,0,266,"1,727",> 100%
State,Arizona,All,2019-20,28,20.6,0,383,"1,856",> 100%
State,Arizona,All,2019-20,29,20.5,0,366,"1,786",> 100%
State,Arizona,All,2019-20,30,17.2,0,257,"1,494",> 100%
State,Arizona,All,2019-20,31,10,0,66,660,63.7%
State,Arkansas,All,2019-20,40,4.5,0,26,580,96.8%
State,Arkansas,All,2019-20,41,4.8,0,29,604,> 100%
State,Arkansas,All,2019-20,42,5.6,0,35,624,> 100%
State,Arkansas,All,2019-20,43,6.4,2,39,640,> 100%
State,Arkansas,All,2019-20,44,4.8,0,29,607,> 100%
State,Arkansas,All,2019-20,45,6.9,0,43,621,> 100%
State,Arkansas,All,2019-20,46,6.5,1,43,677,> 100%
State,Arkansas,All,2019-20,47,4.9,0,32,647,> 100%
State,Arkansas,All,2019-20,48,5.1,0,34,666,> 100%
State,Arkansas,All,2019-20,49,6.6,0,41,624,> 100%
State,Arkansas,All,2019-20,50,5.2,2,33,669,> 100%
State,Arkansas,All,2019-20,51,6.9,2,41,623,> 100%
State,Arkansas,All,2019-20,52,7,4,46,717,> 100%
State,Arkansas,All,2019-20,1,9,6,57,697,> 100%
State,Arkansas,All,2019-20,2,8.4,4,54,693,> 100%
State,Arkansas,All,2019-20,3,7.3,6,42,659,> 100%
State,Arkansas,All,2019-20,4,7.1,4,40,621,> 100%
State,Arkansas,All,2019-20,5,9.6,8,58,688,> 100%
State,Arkansas,All,2019-20,6,8.7,9,51,687,> 100%
State,Arkansas,All,2019-20,7,5.8,5,36,701,> 100%
State,Arkansas,All,2019-20,8,9.3,11,54,697,> 100%
State,Arkansas,All,2019-20,9,6.2,7,34,666,> 100%
State,Arkansas,All,2019-20,10,7.5,9,43,697,> 100%
State,Arkansas,All,2019-20,11,6.6,4,37,625,> 100%
State,Arkansas,All,2019-20,12,10.1,11,54,644,> 100%
State,Arkansas,All,2019-20,13,7.9,5,46,648,> 100%
State,Arkansas,All,2019-20,14,8.3,0,51,618,> 100%
State,Arkansas,All,2019-20,15,10.2,2,62,630,> 100%
State,Arkansas,All,2019-20,16,8,0,51,640,> 100%
State,Arkansas,All,2019-20,17,7.7,0,48,624,> 100%
State,Arkansas,All,2019-20,18,6.2,0,39,634,> 100%
State,Arkansas,All,2019-20,19,7.2,2,46,663,> 100%
State,Arkansas,All,2019-20,20,5.7,1,33,594,99.1%
State,Arkansas,All,2019-20,21,6.8,0,44,651,> 100%
State,Arkansas,All,2019-20,22,6.3,0,39,624,> 100%
State,Arkansas,All,2019-20,23,6.4,0,42,654,> 100%
State,Arkansas,All,2019-20,24,8.1,0,54,666,> 100%
State,Arkansas,All,2019-20,25,6.6,0,46,696,> 100%
State,Arkansas,All,2019-20,26,8.3,0,55,660,> 100%
State,Arkansas,All,2019-20,27,6.3,0,43,678,> 100%
State,Arkansas,All,2019-20,28,7.8,0,49,632,> 100%
State,Arkansas,All,2019-20,29,8.4,1,52,633,> 100%
State,Arkansas,All,2019-20,30,8.7,0,50,576,96.1%
State,Arkansas,All,2019-20,31,7.1,0,18,255,42.6%
State,California,All,2019-20,40,5.4,1,266,"4,961",> 100%
State,California,All,2019-20,41,6.3,0,309,"4,893",99.5%
State,California,All,2019-20,42,5.8,2,293,"5,047",> 100%
State,California,All,2019-20,43,6.2,2,314,"5,077",> 100%
State,California,All,2019-20,44,6.4,3,322,"5,105",> 100%
State,California,All,2019-20,45,6.5,5,339,"5,275",> 100%
State,California,All,2019-20,46,5.9,2,299,"5,099",> 100%
State,California,All,2019-20,47,6.2,3,314,"5,134",> 100%
State,California,All,2019-20,48,5.9,9,295,"5,166",> 100%
State,California,All,2019-20,49,7.1,15,374,"5,489",> 100%
State,California,All,2019-20,50,6.9,11,357,"5,347",> 100%
State,California,All,2019-20,51,6.9,13,359,"5,375",> 100%
State,California,All,2019-20,52,7,23,366,"5,537",> 100%
State,California,All,2019-20,1,8.6,43,464,"5,863",> 100%
State,California,All,2019-20,2,8.1,52,423,"5,841",> 100%
State,California,All,2019-20,3,9.9,66,505,"5,790",> 100%
State,California,All,2019-20,4,8.8,70,441,"5,797",> 100%
State,California,All,2019-20,5,8.5,59,424,"5,658",> 100%
State,California,All,2019-20,6,8.8,68,451,"5,898",> 100%
State,California,All,2019-20,7,9,74,428,"5,559",> 100%
State,California,All,2019-20,8,9.2,71,461,"5,758",> 100%
State,California,All,2019-20,9,8.9,71,430,"5,657",> 100%
State,California,All,2019-20,10,9.4,56,478,"5,695",> 100%
State,California,All,2019-20,11,8.8,53,424,"5,428",> 100%
State,California,All,2019-20,12,9.3,44,482,"5,653",> 100%
State,California,All,2019-20,13,10.6,27,576,"5,663",> 100%
State,California,All,2019-20,14,11,24,630,"5,962",> 100%
State,California,All,2019-20,15,10.7,5,638,"6,012",> 100%
State,California,All,2019-20,16,12.1,7,734,"6,100",> 100%
State,California,All,2019-20,17,11.5,3,679,"5,912",> 100%
State,California,All,2019-20,18,10.8,0,616,"5,681",> 100%
State,California,All,2019-20,19,11,1,616,"5,633",> 100%
State,California,All,2019-20,20,10.2,1,573,"5,641",> 100%
State,California,All,2019-20,21,10.2,3,560,"5,516",> 100%
State,California,All,2019-20,22,10.1,1,559,"5,537",> 100%
State,California,All,2019-20,23,9.5,1,520,"5,458",> 100%
State,California,All,2019-20,24,9.4,1,516,"5,501",> 100%
State,California,All,2019-20,25,9.1,1,488,"5,384",> 100%
State,California,All,2019-20,26,9.8,1,547,"5,595",> 100%
State,California,All,2019-20,27,10.4,0,593,"5,719",> 100%
State,California,All,2019-20,28,11.8,0,679,"5,757",> 100%
State,California,All,2019-20,29,11.6,0,647,"5,595",> 100%
State,California,All,2019-20,30,11.3,1,497,"4,411",89.7%
State,California,All,2019-20,31,7.9,0,159,"2,013",41%
State,Colorado,All,2019-20,40,3.9,0,28,715,> 100%
State,Colorado,All,2019-20,41,3.1,0,23,750,> 100%
State,Colorado,All,2019-20,42,5,0,40,797,> 100%
State,Colorado,All,2019-20,43,5,1,38,782,> 100%
State,Colorado,All,2019-20,44,4.3,3,29,744,> 100%
State,Colorado,All,2019-20,45,6.1,0,47,775,> 100%
State,Colorado,All,2019-20,46,3.5,1,26,777,> 100%
State,Colorado,All,2019-20,47,3.1,2,21,753,> 100%
State,Colorado,All,2019-20,48,5.7,0,41,722,> 100%
State,Colorado,All,2019-20,49,3.8,0,28,735,> 100%
State,Colorado,All,2019-20,50,4.7,1,36,783,> 100%
State,Colorado,All,2019-20,51,6.4,6,45,795,> 100%
State,Colorado,All,2019-20,52,3.5,1,28,838,> 100%
State,Colorado,All,2019-20,1,6.2,5,47,839,> 100%
State,Colorado,All,2019-20,2,6.8,7,51,855,> 100%
State,Colorado,All,2019-20,3,7.9,9,57,834,> 100%
State,Colorado,All,2019-20,4,8.4,21,50,845,> 100%
State,Colorado,All,2019-20,5,6.4,6,44,787,> 100%
State,Colorado,All,2019-20,6,7,11,47,833,> 100%
State,Colorado,All,2019-20,7,7.1,8,49,801,> 100%
State,Colorado,All,2019-20,8,5.5,3,45,870,> 100%
State,Colorado,All,2019-20,9,8.8,16,57,830,> 100%
State,Colorado,All,2019-20,10,7.2,9,49,811,> 100%
State,Colorado,All,2019-20,11,5.8,11,36,807,> 100%
State,Colorado,All,2019-20,12,8.9,11,67,874,> 100%
State,Colorado,All,2019-20,13,10.9,7,87,859,> 100%
State,Colorado,All,2019-20,14,16.6,8,151,957,> 100%
State,Colorado,All,2019-20,15,17.6,3,188,"1,086",> 100%
State,Colorado,All,2019-20,16,14.6,0,161,"1,106",> 100%
State,Colorado,All,2019-20,17,15.1,1,159,"1,061",> 100%
State,Colorado,All,2019-20,18,13.7,0,136,991,> 100%
State,Colorado,All,2019-20,19,12,0,107,892,> 100%
State,Colorado,All,2019-20,20,9.6,0,83,868,> 100%
State,Colorado,All,2019-20,21,7.1,0,60,841,> 100%
State,Colorado,All,2019-20,22,8.1,0,66,814,> 100%
State,Colorado,All,2019-20,23,7,0,56,804,> 100%
State,Colorado,All,2019-20,24,7.7,0,61,794,> 100%
State,Colorado,All,2019-20,25,6.1,0,51,832,> 100%
State,Colorado,All,2019-20,26,4.5,0,37,825,> 100%
State,Colorado,All,2019-20,27,4,0,28,697,> 100%
State,Colorado,All,2019-20,28,4.2,0,30,706,> 100%
State,Colorado,All,2019-20,29,6.2,0,46,742,> 100%
State,Colorado,All,2019-20,30,5.7,0,39,688,99.4%
State,Colorado,All,2019-20,31,5,0,16,319,46.1%
State,Connecticut,All,2019-20,40,3.1,0,18,574,98.8%
State,Connecticut,All,2019-20,41,6.6,0,37,559,96.2%
State,Connecticut,All,2019-20,42,5,0,30,595,> 100%
State,Connecticut,All,2019-20,43,6.1,0,34,556,95.7%
State,Connecticut,All,2019-20,44,4.7,1,27,601,> 100%
State,Connecticut,All,2019-20,45,5.5,2,31,600,> 100%
State,Connecticut,All,2019-20,46,5.5,0,35,631,> 100%
State,Connecticut,All,2019-20,47,6.8,0,44,649,> 100%
State,Connecticut,All,2019-20,48,4.6,1,29,651,> 100%
State,Connecticut,All,2019-20,49,5.4,1,33,629,> 100%
State,Connecticut,All,2019-20,50,6.7,0,43,639,> 100%
State,Connecticut,All,2019-20,51,6.6,1,41,635,> 100%
State,Connecticut,All,2019-20,52,6.6,3,39,638,> 100%
State,Connecticut,All,2019-20,1,5.3,1,33,638,> 100%
State,Connecticut,All,2019-20,2,8.5,5,48,622,> 100%
State,Connecticut,All,2019-20,3,7.1,6,39,637,> 100%
State,Connecticut,All,2019-20,4,5.6,7,29,648,> 100%
State,Connecticut,All,2019-20,5,7.9,11,42,669,> 100%
State,Connecticut,All,2019-20,6,6.9,6,38,640,> 100%
State,Connecticut,All,2019-20,7,7.3,13,33,627,> 100%
State,Connecticut,All,2019-20,8,6.5,11,31,647,> 100%
State,Connecticut,All,2019-20,9,10.4,8,57,623,> 100%
State,Connecticut,All,2019-20,10,6.5,2,39,633,> 100%
State,Connecticut,All,2019-20,11,6.6,6,35,622,> 100%
State,Connecticut,All,2019-20,12,8.2,5,49,655,> 100%
State,Connecticut,All,2019-20,13,7.4,3,51,734,> 100%
State,Connecticut,All,2019-20,14,9.8,1,83,855,> 100%
State,Connecticut,All,2019-20,15,13.4,3,160,"1,218",> 100%
State,Connecticut,All,2019-20,16,12.4,3,164,"1,350",> 100%
State,Connecticut,All,2019-20,17,14.5,1,191,"1,323",> 100%
State,Connecticut,All,2019-20,18,14.2,0,162,"1,143",> 100%
State,Connecticut,All,2019-20,19,14.8,0,152,"1,029",> 100%
State,Connecticut,All,2019-20,20,12.4,0,116,933,> 100%
State,Connecticut,All,2019-20,21,11.1,1,87,795,> 100%
State,Connecticut,All,2019-20,22,8.9,0,66,742,> 100%
State,Connecticut,All,2019-20,23,7.7,0,47,613,> 100%
State,Connecticut,All,2019-20,24,5.8,0,32,556,95.7%
State,Connecticut,All,2019-20,25,6.5,0,33,509,87.6%
State,Connecticut,All,2019-20,26,7.2,0,39,545,93.8%
State,Connecticut,All,2019-20,27,3.7,0,13,348,59.9%
State,Connecticut,All,2019-20,28,5,0,10,202,34.8%
State,Connecticut,All,2019-20,29,,Insufficient Data,Insufficient Data,Insufficient Data,< 20%
State,Connecticut,All,2019-20,30,,Insufficient Data,Insufficient Data,Insufficient Data,< 20%
State,Connecticut,All,2019-20,31,,Insufficient Data,Insufficient Data,Insufficient Data,< 20%
State,Delaware,All,2019-20,40,3.9,0,7,180,> 100%
State,Delaware,All,2019-20,41,6.5,0,11,170,> 100%
State,Delaware,All,2019-20,42,5.3,0,9,169,> 100%
State,Delaware,All,2019-20,43,2.3,0,4,171,> 100%
State,Delaware,All,2019-20,44,6.3,0,10,158,96.3%
State,Delaware,All,2019-20,45,5.1,0,9,176,> 100%
State,Delaware,All,2019-20,46,4.8,0,8,166,> 100%
State,Delaware,All,2019-20,47,4.1,0,7,170,> 100%
State,Delaware,All,2019-20,48,4.5,0,8,177,> 100%
State,Delaware,All,2019-20,49,6.4,0,13,203,> 100%
State,Delaware,All,2019-20,50,2.9,0,6,207,> 100%
State,Delaware,All,2019-20,51,5,0,9,179,> 100%
State,Delaware,All,2019-20,52,5.2,0,10,193,> 100%
State,Delaware,All,2019-20,1,3.4,0,7,207,> 100%
State,Delaware,All,2019-20,2,4.3,0,8,186,> 100%
State,Delaware,All,2019-20,3,6,3,8,182,> 100%
State,Delaware,All,2019-20,4,5.4,3,8,203,> 100%
State,Delaware,All,2019-20,5,7.7,0,15,194,> 100%
State,Delaware,All,2019-20,6,3.5,3,4,198,> 100%
State,Delaware,All,2019-20,7,3.3,0,7,210,> 100%
State,Delaware,All,2019-20,8,6.3,1,11,190,> 100%
State,Delaware,All,2019-20,9,5.6,1,8,161,98.2%
State,Delaware,All,2019-20,10,7.7,2,14,209,> 100%
State,Delaware,All,2019-20,11,4.3,1,7,184,> 100%
State,Delaware,All,2019-20,12,9,2,18,221,> 100%
State,Delaware,All,2019-20,13,9,2,16,200,> 100%
State,Delaware,All,2019-20,14,9.3,1,19,215,> 100%
State,Delaware,All,2019-20,15,9.9,0,22,222,> 100%
State,Delaware,All,2019-20,16,12.1,0,27,224,> 100%
State,Delaware,All,2019-20,17,13.5,0,38,281,> 100%
State,Delaware,All,2019-20,18,16.1,0,41,255,> 100%
State,Delaware,All,2019-20,19,14.1,0,37,263,> 100%
State,Delaware,All,2019-20,20,10,0,27,269,> 100%
State,Delaware,All,2019-20,21,11.1,0,25,226,> 100%
State,Delaware,All,2019-20,22,11.8,0,25,211,> 100%
State,Delaware,All,2019-20,23,8.9,0,16,180,> 100%
State,Delaware,All,2019-20,24,5.4,0,10,184,> 100%
State,Delaware,All,2019-20,25,5.3,0,8,152,92.7%
State,Delaware,All,2019-20,26,5.7,0,11,194,> 100%
State,Delaware,All,2019-20,27,8.2,0,15,184,> 100%
State,Delaware,All,2019-20,28,6.2,0,11,177,> 100%
State,Delaware,All,2019-20,29,5.4,0,9,166,> 100%
State,Delaware,All,2019-20,30,3.6,0,4,111,67.7%
State,Delaware,All,2019-20,31,,Insufficient Data,Insufficient Data,Insufficient Data,< 20%
State,District of Columbia,All,2019-20,40,4.9,0,4,82,88.1%
State,District of Columbia,All,2019-20,41,5.8,0,6,104,> 100%
State,District of Columbia,All,2019-20,42,3.7,0,4,107,> 100%
State,District of Columbia,All,2019-20,43,5.4,0,6,111,> 100%
State,District of Columbia,All,2019-20,44,9.9,0,11,111,> 100%
State,District of Columbia,All,2019-20,45,5.6,0,6,108,> 100%
State,District of Columbia,All,2019-20,46,6,0,5,84,90.2%
State,District of Columbia,All,2019-20,47,3.4,0,3,87,93.4%
State,District of Columbia,All,2019-20,48,5.4,0,6,112,> 100%
State,District of Columbia,All,2019-20,49,5,0,5,101,> 100%
State,District of Columbia,All,2019-20,50,3.9,0,4,102,> 100%
State,District of Columbia,All,2019-20,51,5.5,0,5,91,97.7%
State,District of Columbia,All,2019-20,52,7.1,1,8,127,> 100%
State,District of Columbia,All,2019-20,1,8.4,1,7,95,> 100%
State,District of Columbia,All,2019-20,2,4.1,0,4,98,> 100%
State,District of Columbia,All,2019-20,3,8.8,2,7,102,> 100%
State,District of Columbia,All,2019-20,4,8.8,0,9,102,> 100%
State,District of Columbia,All,2019-20,5,9,0,11,122,> 100%
State,District of Columbia,All,2019-20,6,7.2,0,8,111,> 100%
State,District of Columbia,All,2019-20,7,8.9,0,9,101,> 100%
State,District of Columbia,All,2019-20,8,7.3,1,6,96,> 100%
State,District of Columbia,All,2019-20,9,5,0,6,120,> 100%
State,District of Columbia,All,2019-20,10,10.5,0,10,95,> 100%
State,District of Columbia,All,2019-20,11,4.6,1,3,87,93.4%
State,District of Columbia,All,2019-20,12,10.5,1,10,105,> 100%
State,District of Columbia,All,2019-20,13,14.5,2,14,110,> 100%
State,District of Columbia,All,2019-20,14,20.5,0,26,127,> 100%
State,District of Columbia,All,2019-20,15,26.4,1,47,182,> 100%
State,District of Columbia,All,2019-20,16,30.3,0,54,178,> 100%
State,District of Columbia,All,2019-20,17,38.9,1,80,208,> 100%
State,District of Columbia,All,2019-20,18,37.2,0,71,191,> 100%
State,District of Columbia,All,2019-20,19,37.4,0,74,198,> 100%
State,District of Columbia,All,2019-20,20,41.2,0,61,148,> 100%
State,District of Columbia,All,2019-20,21,27.7,1,40,148,> 100%
State,District of Columbia,All,2019-20,22,24.8,0,36,145,> 100%
State,District of Columbia,All,2019-20,23,22.1,0,25,113,> 100%
State,District of Columbia,All,2019-20,24,20.5,0,27,132,> 100%
State,District of Columbia,All,2019-20,25,23.1,0,24,104,> 100%
State,District of Columbia,All,2019-20,26,21.9,0,21,96,> 100%
State,District of Columbia,All,2019-20,27,11.8,0,11,93,99.9%
State,District of Columbia,All,2019-20,28,5.3,0,5,95,> 100%
State,District of Columbia,All,2019-20,29,2.4,0,2,85,91.3%
State,District of Columbia,All,2019-20,30,5.3,0,3,57,61.2%
State,District of Columbia,All,2019-20,31,0,0,0,19,20.4%
State,Florida,All,2019-20,40,4.8,0,184,"3,838",> 100%
State,Florida,All,2019-20,41,4.6,0,179,"3,869",> 100%
State,Florida,All,2019-20,42,5.2,3,193,"3,786",> 100%
State,Florida,All,2019-20,43,5.8,3,214,"3,722",> 100%
State,Florida,All,2019-20,44,6,6,226,"3,876",> 100%
State,Florida,All,2019-20,45,6.1,4,236,"3,963",> 100%
State,Florida,All,2019-20,46,5.1,10,197,"4,034",> 100%
State,Florida,All,2019-20,47,5.1,3,199,"3,984",> 100%
State,Florida,All,2019-20,48,5.2,7,201,"4,018",> 100%
State,Florida,All,2019-20,49,6,6,244,"4,187",> 100%
State,Florida,All,2019-20,50,5.5,6,229,"4,243",> 100%
State,Florida,All,2019-20,51,5.7,10,222,"4,083",> 100%
State,Florida,All,2019-20,52,6.4,12,261,"4,256",> 100%
State,Florida,All,2019-20,1,6.5,30,246,"4,238",> 100%
State,Florida,All,2019-20,2,6.7,27,261,"4,309",> 100%
State,Florida,All,2019-20,3,6.7,37,250,"4,272",> 100%
State,Florida,All,2019-20,4,6.4,35,236,"4,258",> 100%
State,Florida,All,2019-20,5,6.2,34,233,"4,296",> 100%
State,Florida,All,2019-20,6,7,32,264,"4,246",> 100%
State,Florida,All,2019-20,7,6.7,25,260,"4,224",> 100%
State,Florida,All,2019-20,8,6.8,31,260,"4,260",> 100%
State,Florida,All,2019-20,9,6.6,30,250,"4,235",> 100%
State,Florida,All,2019-20,10,6.5,26,260,"4,371",> 100%
State,Florida,All,2019-20,11,7.4,23,293,"4,267",> 100%
State,Florida,All,2019-20,12,8.8,21,353,"4,227",> 100%
State,Florida,All,2019-20,13,8.6,18,355,"4,326",> 100%
State,Florida,All,2019-20,14,10.9,17,459,"4,375",> 100%
State,Florida,All,2019-20,15,9.7,9,424,"4,449",> 100%
State,Florida,All,2019-20,16,10.2,4,437,"4,334",> 100%
State,Florida,All,2019-20,17,9.7,5,428,"4,487",> 100%
State,Florida,All,2019-20,18,9.7,2,415,"4,289",> 100%
State,Florida,All,2019-20,19,9,8,381,"4,313",> 100%
State,Florida,All,2019-20,20,8.5,0,359,"4,232",> 100%
